athlete_id,athlete,gender,event,mark,value,wind,unit,kind,higher_better,place,meet,meet_date,date,season,year
8916249,"Lovshin, Muriel",F,5k,DNS,,,,time,False,,Iona Br. Paddy Doyle Meet of Champions,"Sep 12, 2025",2025-09-12,Outdoor,2025
8916249,"Lovshin, Muriel",F,Mile,5:11.57,311.57,,s,time,False,26th,2025 Riverhawk Invitational,"Jan 24-25, 2025",2025-01-24,Indoor,2025
8916249,"Lovshin, Muriel",F,6k,21:16.2,1276.2,,s,time,False,83rd,Lehigh Paul Short Run (College),"Oct  5, 2024",2024-10-05,Outdoor,2024
8916249,"Lovshin, Muriel",F,4k,14:41.1,881.1,,s,time,False,4th,Harvard Yale XC 2024,"Sep  6, 2024",2024-09-06,Outdoor,2024
8916251,"Martonfi, Zoe",F,3000S,10:25.88,625.88,,s,time,False,34th,NCAA Division I East First Rounds,"May 27-30, 2026",2026-05-27,Outdoor,2026
8916251,"Martonfi, Zoe",F,3000S,10:21.87,621.87,,s,time,False,5th,2026 Ivy League Heptagonal Outdoor Track and Field Champions,"May 16-17, 2026",2026-05-16,Outdoor,2026
8916251,"Martonfi, Zoe",F,3000S,10:16.68,616.68,,s,time,False,,Penn Relays,"Apr 23-25, 2026",2026-04-23,Outdoor,2026
8916251,"Martonfi, Zoe",F,1500,4:25.17,265.17,,s,time,False,5th,Bison Outdoor Classic,"Apr 11-13, 2026",2026-04-11,Outdoor,2026
8916251,"Martonfi, Zoe",F,3000S,10:38.76,638.76,,s,time,False,33rd,Raleigh Relays,"Mar 26-28, 2026",2026-03-26,Indoor,2026
8916251,"Martonfi, Zoe",F,Mile,4:49.83,289.83,,s,time,False,12th,Ivy League Heptagonal Indoor Track and Field Championships,"Feb 28-Mar  1, 2026",2026-02-28,Indoor,2026
8916251,"Martonfi, Zoe",F,4x800,8:50.82,530.82,,s,time,False,4th,Ivy League Heptagonal Indoor Track and Field Championships,"Feb 28-Mar  1, 2026",2026-02-28,Indoor,2026
8916251,"Martonfi, Zoe",F,3000,9:37.59,577.59,,s,time,False,84th,BU David Hemery Valentine Invitational (Collegiate),"Feb 13-14, 2026",2026-02-13,Indoor,2026
8916251,"Martonfi, Zoe",F,Mile,4:49.44,289.44,,s,time,False,1st,2026 Penn Invitational,"Jan 30, 2026",2026-01-30,Indoor,2026
8916251,"Martonfi, Zoe",F,3000,9:38.31,578.31,,s,time,False,9th,Dr. Sander Scorcher / Columbia Challenge,"Jan 23-24, 2026",2026-01-23,Indoor,2026
8916251,"Martonfi, Zoe",F,Mile,4:53.22,293.22,,s,time,False,1st,Yale-Dartmouth-Columbia,"Jan 17, 2026",2026-01-17,Indoor,2026
8916251,"Martonfi, Zoe",F,4x800,9:11.45,551.45,,s,time,False,2nd,Yale-Dartmouth-Columbia,"Jan 17, 2026",2026-01-17,Indoor,2026
8916251,"Martonfi, Zoe",F,Mile,4:54.85,294.85,,s,time,False,1st,Yale Season Opener,"Dec  6, 2025",2025-12-06,Indoor,2025
8916251,"Martonfi, Zoe",F,6k,DNS,,,,time,False,,NCAA Division I Northeast Region Cross Country Championships,"Nov 14, 2025",2025-11-14,Outdoor,2025
8916251,"Martonfi, Zoe",F,6k,26:13.7,1573.7,,s,time,False,91st,2025 Ivy League Cross Country Championships,"Oct 31, 2025",2025-10-31,Outdoor,2025
8916251,"Martonfi, Zoe",F,6k,21:19.1,1279.1,,s,time,False,73rd,Princeton Fall Classic,"Oct 17, 2025",2025-10-17,Outdoor,2025
8916251,"Martonfi, Zoe",F,6k,21:38.1,1298.1,,s,time,False,162nd,Paul Short Run (College),"Oct  3, 2025",2025-10-03,Outdoor,2025
8916251,"Martonfi, Zoe",F,5k,18:56.8,1136.8,,s,time,False,26th,Iona Br. Paddy Doyle Meet of Champions,"Sep 12, 2025",2025-09-12,Outdoor,2025
8916251,"Martonfi, Zoe",F,3000S,10:40.08,640.08,,s,time,False,6th,Ivy League Heptagonal Outdoor Track and Field Championships,"May 10-11, 2025",2025-05-10,Outdoor,2025
8916251,"Martonfi, Zoe",F,1500,4:27.31,267.31,,s,time,False,3rd,UMASS Ken O'Brien Pre-Conference Qualifier,"Apr 25-27, 2025",2025-04-25,Outdoor,2025
8916251,"Martonfi, Zoe",F,3000S,10:45.99,645.99,,s,time,False,1st,The Transatlantic Series - HYOC,"Apr 12, 2025",2025-04-12,Outdoor,2025
8916251,"Martonfi, Zoe",F,3000S,10:52.91,652.91,,s,time,False,4th,Sam Howell Invitational,"Apr  4, 2025",2025-04-04,Outdoor,2025
8916251,"Martonfi, Zoe",F,1500,4:37.64,277.64,,s,time,False,2nd,Black & Gold Invitational,"Mar 28-29, 2025",2025-03-28,Indoor,2025
8916251,"Martonfi, Zoe",F,Mile,4:59.64,299.64,,s,time,False,12th,Ivy League Heptagonal Indoor Track and Field Championships,"Mar  1- 2, 2025",2025-03-01,Indoor,2025
8916251,"Martonfi, Zoe",F,4x800,8:50.59,530.59,,s,time,False,7th,Ivy League Heptagonal Indoor Track and Field Championships,"Mar  1- 2, 2025",2025-03-01,Indoor,2025
8916251,"Martonfi, Zoe",F,1500,4:35.92,275.92,,s,time,False,121st,Boston University David Hemery Valentine Invitational,"Feb 14-15, 2025",2025-02-14,Indoor,2025
8916251,"Martonfi, Zoe",F,Mile,4:54.40,294.4,,s,time,False,109th,Boston University David Hemery Valentine Invitational,"Feb 14-15, 2025",2025-02-14,Indoor,2025
8916251,"Martonfi, Zoe",F,800,2:13.57,133.57,,s,time,False,34th,Bruce Lehane Scarlet and White Invitational,"Feb  8, 2025",2025-02-08,Indoor,2025
8916251,"Martonfi, Zoe",F,1000,2:52.78,172.78,,s,time,False,18th,Boston University John Thomas Terrier Classic,"Jan 31-Feb  1, 2025",2025-01-31,Indoor,2025
8916251,"Martonfi, Zoe",F,Mile,5:07.99,307.99,,s,time,False,21st,2025 Riverhawk Invitational,"Jan 24-25, 2025",2025-01-24,Indoor,2025
8916251,"Martonfi, Zoe",F,3000,10:04.17,604.17,,s,time,False,2nd,Dartmouth Yale Columbia,"Jan 18, 2025",2025-01-18,Indoor,2025
8916251,"Martonfi, Zoe",F,Mile,4:59.97,299.97,,s,time,False,3rd,Yale Season Opener,"Dec  7, 2024",2024-12-07,Indoor,2024
8916251,"Martonfi, Zoe",F,4x400,3:53.49,233.49,,s,time,False,1st,Yale Season Opener,"Dec  7, 2024",2024-12-07,Indoor,2024
8916251,"Martonfi, Zoe",F,6k,22:06.3,1326.3,,s,time,False,65th,Ivy League Heptagonal Cross Country Championships,"Nov  2, 2024",2024-11-02,Outdoor,2024
8916251,"Martonfi, Zoe",F,6k,21:45.2,1305.2,,s,time,False,25th,2024 IC4A/ECAC XC Championship,"Oct 18, 2024",2024-10-18,Outdoor,2024
8916251,"Martonfi, Zoe",F,6k,21:56.7,1316.7,,s,time,False,16th,Lehigh Paul Short Run (College),"Oct  5, 2024",2024-10-05,Outdoor,2024
8916251,"Martonfi, Zoe",F,5k,19:08.3,1148.3,,s,time,False,7th,Codfish Bowl,"Sep 21, 2024",2024-09-21,Outdoor,2024
8916251,"Martonfi, Zoe",F,4k,15:22.5,922.5,,s,time,False,16th,Harvard Yale XC 2024,"Sep  6, 2024",2024-09-06,Outdoor,2024
8916252,"Piot, Julie",F,3000,10:14.42,614.42,,s,time,False,9th,UConn Dog Fight,"Apr  4, 2026",2026-04-04,Outdoor,2026
8916252,"Piot, Julie",F,3000,10:16.13,616.13,,s,time,False,3rd,Yale Giegengack Invitational,"Feb 14, 2026",2026-02-14,Indoor,2026
8916252,"Piot, Julie",F,3000,10:19.20,619.2,,s,time,False,14th,Dr. Sander Scorcher / Columbia Challenge,"Jan 23-24, 2026",2026-01-23,Indoor,2026
8916252,"Piot, Julie",F,4k,15:01.5,901.5,,s,time,False,7th,Harvard Yale XC 2024,"Sep  6, 2024",2024-09-06,Outdoor,2024
8280203,"Poe, Marisa",F,5k,DNS,,,,time,False,,Iona Br. Paddy Doyle Meet of Champions,"Sep 12, 2025",2025-09-12,Outdoor,2025
8280203,"Poe, Marisa",F,6k,21:16.0,1276.0,,s,time,False,62nd,NCAA Division I Northeast Region Cross Country Championships,"Nov 15, 2024",2024-11-15,Outdoor,2024
8280203,"Poe, Marisa",F,6k,21:11.9,1271.9,,s,time,False,29th,Ivy League Heptagonal Cross Country Championships,"Nov  2, 2024",2024-11-02,Outdoor,2024
8280203,"Poe, Marisa",F,6k,21:15.4,1275.4,,s,time,False,82nd,Lehigh Paul Short Run (College),"Oct  5, 2024",2024-10-05,Outdoor,2024
8280203,"Poe, Marisa",F,4k,15:12.3,912.3,,s,time,False,12th,Harvard Yale XC 2024,"Sep  6, 2024",2024-09-06,Outdoor,2024
8280203,"Poe, Marisa",F,6k,20:59.8,1259.8,,s,time,False,56th,NCAA Division I Northeast Region Cross Country Championships,"Nov 10, 2023",2023-11-10,Outdoor,2023
8280203,"Poe, Marisa",F,6k,21:55.9,1315.9,,s,time,False,25th,Ivy League Heptagonal Cross Country Championships,"Oct 28, 2023",2023-10-28,Outdoor,2023
8280203,"Poe, Marisa",F,4k,14:09.7,849.7,,s,time,False,13th,2023 HYP,"Sep  9, 2023",2023-09-09,Outdoor,2023
8280203,"Poe, Marisa",F,6k,23:52.8,1432.8,,s,time,False,85th,Ivy League Heptagonal Cross Country Championships,"Oct 28, 2022",2022-10-28,Outdoor,2022
8280203,"Poe, Marisa",F,6k,22:54.6,1374.6,,s,time,False,87th,IC4A/ECAC XC Championship,"Oct 14, 2022",2022-10-14,Outdoor,2022
8280203,"Poe, Marisa",F,6k,22:34.0,1354.0,,s,time,False,351st,Lehigh Paul Short Run (College),"Sep 30, 2022",2022-09-30,Outdoor,2022
9163719,"Polay, Sophie",F,3000,10:48.92,648.92,,s,time,False,12th,2026 Penn Invitational,"Jan 30, 2026",2026-01-30,Indoor,2026
9163719,"Polay, Sophie",F,3000,10:15.14,615.14,,s,time,False,10th,Dr. Sander Scorcher / Columbia Challenge,"Jan 23-24, 2026",2026-01-23,Indoor,2026
8916253,"Sanok Dufallo, Sylvie",F,800,2:13.46,133.46,,s,time,False,15th,2026 Ivy League Heptagonal Outdoor Track and Field Champions,"May 16-17, 2026",2026-05-16,Outdoor,2026
8916253,"Sanok Dufallo, Sylvie",F,4x800,8:45.32,525.32,,s,time,False,3rd,2026 Ivy League Heptagonal Outdoor Track and Field Champions,"May 16-17, 2026",2026-05-16,Outdoor,2026
8916253,"Sanok Dufallo, Sylvie",F,4x800,8:49.37,529.37,,s,time,False,,Penn Relays,"Apr 23-25, 2026",2026-04-23,Outdoor,2026
8916253,"Sanok Dufallo, Sylvie",F,800,2:11.31,131.31,,s,time,False,7th,Wake Forest Invitational,"Apr 16-17, 2026",2026-04-16,Outdoor,2026
8916253,"Sanok Dufallo, Sylvie",F,800,2:12.16,132.16,,s,time,False,17th,Bison Outdoor Classic,"Apr 11-13, 2026",2026-04-11,Outdoor,2026
8916253,"Sanok Dufallo, Sylvie",F,800,2:16.41,136.41,,s,time,False,27th,UCF Black & Gold Challenge,"Mar 20-21, 2026",2026-03-20,Indoor,2026
8916253,"Sanok Dufallo, Sylvie",F,800,2:09.63,129.63,,s,time,False,8th,Ivy League Heptagonal Indoor Track and Field Championships,"Feb 28-Mar  1, 2026",2026-02-28,Indoor,2026
8916253,"Sanok Dufallo, Sylvie",F,800,2:11.17,131.17,,s,time,False,7th,Ivy League Heptagonal Indoor Track and Field Championships,"Feb 28-Mar  1, 2026",2026-02-28,Indoor,2026
8916253,"Sanok Dufallo, Sylvie",F,4x800,8:50.82,530.82,,s,time,False,4th,Ivy League Heptagonal Indoor Track and Field Championships,"Feb 28-Mar  1, 2026",2026-02-28,Indoor,2026
8916253,"Sanok Dufallo, Sylvie",F,800,2:10.98,130.98,,s,time,False,34th,BU David Hemery Valentine Invitational (Collegiate),"Feb 13-14, 2026",2026-02-13,Indoor,2026
8916253,"Sanok Dufallo, Sylvie",F,800,2:10.63,130.63,,s,time,False,2nd,2026 Penn Invitational,"Jan 30, 2026",2026-01-30,Indoor,2026
8916253,"Sanok Dufallo, Sylvie",F,4x400,4:05.52,245.52,,s,time,False,8th,2026 Penn Invitational,"Jan 30, 2026",2026-01-30,Indoor,2026
8916253,"Sanok Dufallo, Sylvie",F,Mile,4:54.07,294.07,,s,time,False,2nd,Dr. Sander Scorcher / Columbia Challenge,"Jan 23-24, 2026",2026-01-23,Indoor,2026
8916253,"Sanok Dufallo, Sylvie",F,800,2:11.85,131.85,,s,time,False,2nd,Yale-Dartmouth-Columbia,"Jan 17, 2026",2026-01-17,Indoor,2026
8916253,"Sanok Dufallo, Sylvie",F,4x800,9:11.45,551.45,,s,time,False,2nd,Yale-Dartmouth-Columbia,"Jan 17, 2026",2026-01-17,Indoor,2026
8916253,"Sanok Dufallo, Sylvie",F,Mile,DNF,,,,time,False,,Yale Season Opener,"Dec  6, 2025",2025-12-06,Indoor,2025
8916253,"Sanok Dufallo, Sylvie",F,6k,21:11.8,1271.8,,s,time,False,70th,NCAA Division I Northeast Region Cross Country Championships,"Nov 14, 2025",2025-11-14,Outdoor,2025
8916253,"Sanok Dufallo, Sylvie",F,6k,22:33.6,1353.6,,s,time,False,47th,2025 Ivy League Cross Country Championships,"Oct 31, 2025",2025-10-31,Outdoor,2025
8916253,"Sanok Dufallo, Sylvie",F,6k,21:26.8,1286.8,,s,time,False,82nd,Princeton Fall Classic,"Oct 17, 2025",2025-10-17,Outdoor,2025
8916253,"Sanok Dufallo, Sylvie",F,6k,21:52.7,1312.7,,s,time,False,195th,Paul Short Run (College),"Oct  3, 2025",2025-10-03,Outdoor,2025
8916253,"Sanok Dufallo, Sylvie",F,5k,20:24.4,1224.4,,s,time,False,6th,Fordham Fiasco 2025,"Sep  6, 2025",2025-09-06,Outdoor,2025
8916253,"Sanok Dufallo, Sylvie",F,800,2:12.79,132.79,,s,time,False,13th,Ivy League Heptagonal Outdoor Track and Field Championships,"May 10-11, 2025",2025-05-10,Outdoor,2025
8916253,"Sanok Dufallo, Sylvie",F,4x800,8:47.61,527.61,,s,time,False,7th,Ivy League Heptagonal Outdoor Track and Field Championships,"May 10-11, 2025",2025-05-10,Outdoor,2025
8916253,"Sanok Dufallo, Sylvie",F,1500,4:36.44,276.44,,s,time,False,11th,UMASS Ken O'Brien Pre-Conference Qualifier,"Apr 25-27, 2025",2025-04-25,Outdoor,2025
8916253,"Sanok Dufallo, Sylvie",F,800,2:13.57,133.57,,s,time,False,2nd,2025 Mark Young Invitational,"Apr 19, 2025",2025-04-19,Outdoor,2025
8916253,"Sanok Dufallo, Sylvie",F,4x400,4:02.74,242.74,,s,time,False,3rd,2025 Mark Young Invitational,"Apr 19, 2025",2025-04-19,Outdoor,2025
8916253,"Sanok Dufallo, Sylvie",F,800,2:19.64,139.64,,s,time,False,6th,The Transatlantic Series - HYOC,"Apr 12, 2025",2025-04-12,Outdoor,2025
8916253,"Sanok Dufallo, Sylvie",F,4x400,3:56.64,236.64,,s,time,False,1st,The Transatlantic Series - HYOC,"Apr 12, 2025",2025-04-12,Outdoor,2025
8916253,"Sanok Dufallo, Sylvie",F,800,2:12.37,132.37,,s,time,False,15th,UCF Black & Gold Challenge,"Mar 21-22, 2025",2025-03-21,Indoor,2025
8916253,"Sanok Dufallo, Sylvie",F,4x400,3:56.30,236.3,,s,time,False,19th,UCF Black & Gold Challenge,"Mar 21-22, 2025",2025-03-21,Indoor,2025
8916253,"Sanok Dufallo, Sylvie",F,1000,2:53.48,173.48,,s,time,False,10th,Ivy League Heptagonal Indoor Track and Field Championships,"Mar  1- 2, 2025",2025-03-01,Indoor,2025
8916253,"Sanok Dufallo, Sylvie",F,4x800,8:50.59,530.59,,s,time,False,7th,Ivy League Heptagonal Indoor Track and Field Championships,"Mar  1- 2, 2025",2025-03-01,Indoor,2025
8916253,"Sanok Dufallo, Sylvie",F,1000,2:53.69,173.69,,s,time,False,2nd,Yale Giegengack Invitational,"Feb 15, 2025",2025-02-15,Indoor,2025
8916253,"Sanok Dufallo, Sylvie",F,4x400,4:04.69,244.69,,s,time,False,3rd,Yale Giegengack Invitational,"Feb 15, 2025",2025-02-15,Indoor,2025
8916253,"Sanok Dufallo, Sylvie",F,800,2:14.60,134.6,,s,time,False,37th,Bruce Lehane Scarlet and White Invitational,"Feb  8, 2025",2025-02-08,Indoor,2025
8916253,"Sanok Dufallo, Sylvie",F,800,2:13.84,133.84,,s,time,False,7th,2025 Riverhawk Invitational,"Jan 24-25, 2025",2025-01-24,Indoor,2025
8916253,"Sanok Dufallo, Sylvie",F,1000,2:54.67,174.67000000000002,,s,time,False,4th,Dartmouth Yale Columbia,"Jan 18, 2025",2025-01-18,Indoor,2025
8916253,"Sanok Dufallo, Sylvie",F,Mile,5:04.78,304.78,,s,time,False,5th,Yale Season Opener,"Dec  7, 2024",2024-12-07,Indoor,2024
8916253,"Sanok Dufallo, Sylvie",F,4x400,4:02.24,242.24,,s,time,False,3rd,Yale Season Opener,"Dec  7, 2024",2024-12-07,Indoor,2024
8916253,"Sanok Dufallo, Sylvie",F,6k,23:10.7,1390.7,,s,time,False,100th,2024 IC4A/ECAC XC Championship,"Oct 18, 2024",2024-10-18,Outdoor,2024
8916253,"Sanok Dufallo, Sylvie",F,6k,23:08.6,1388.6,,s,time,False,84th,Lehigh Paul Short Run (College),"Oct  5, 2024",2024-10-05,Outdoor,2024
8916253,"Sanok Dufallo, Sylvie",F,5k,19:04.1,1144.1,,s,time,False,6th,Codfish Bowl,"Sep 21, 2024",2024-09-21,Outdoor,2024
8916253,"Sanok Dufallo, Sylvie",F,4k,15:13.3,913.3,,s,time,False,13th,Harvard Yale XC 2024,"Sep  6, 2024",2024-09-06,Outdoor,2024
8626122,"Vilatoro, Kalista",F,6k,21:54.8,1314.8,,s,time,False,202nd,Paul Short Run (College),"Oct  3, 2025",2025-10-03,Outdoor,2025
8626122,"Vilatoro, Kalista",F,5k,20:33.4,1233.4,,s,time,False,8th,Fordham Fiasco 2025,"Sep  6, 2025",2025-09-06,Outdoor,2025
8626122,"Vilatoro, Kalista",F,6k,22:58.9,1378.9,,s,time,False,87th,2024 IC4A/ECAC XC Championship,"Oct 18, 2024",2024-10-18,Outdoor,2024
8280204,"Whitehurst , Charlotte",F,6k,20:54.6,1254.6,,s,time,False,44th,NCAA Division I Northeast Region Cross Country Championships,"Nov 14, 2025",2025-11-14,Outdoor,2025
8280204,"Whitehurst , Charlotte",F,6k,21:36.7,1296.7,,s,time,False,10th,2025 Ivy League Cross Country Championships,"Oct 31, 2025",2025-10-31,Outdoor,2025
8280204,"Whitehurst , Charlotte",F,6k,20:31.2,1231.2,,s,time,False,19th,Princeton Fall Classic,"Oct 17, 2025",2025-10-17,Outdoor,2025
8280204,"Whitehurst , Charlotte",F,6k,20:41.3,1241.3,,s,time,False,40th,Paul Short Run (College),"Oct  3, 2025",2025-10-03,Outdoor,2025
8280204,"Whitehurst , Charlotte",F,5k,18:28.6,1108.6,,s,time,False,12th,Iona Br. Paddy Doyle Meet of Champions,"Sep 12, 2025",2025-09-12,Outdoor,2025
8280204,"Whitehurst , Charlotte",F,6k,21:49.6,1309.6,,s,time,False,104th,NCAA Division I Northeast Region Cross Country Championships,"Nov 15, 2024",2024-11-15,Outdoor,2024
8280204,"Whitehurst , Charlotte",F,6k,21:12.6,1272.6,,s,time,False,30th,Ivy League Heptagonal Cross Country Championships,"Nov  2, 2024",2024-11-02,Outdoor,2024
8280204,"Whitehurst , Charlotte",F,6k,21:19.3,1279.3,,s,time,False,11th,2024 IC4A/ECAC XC Championship,"Oct 18, 2024",2024-10-18,Outdoor,2024
8280204,"Whitehurst , Charlotte",F,6k,21:12.3,1272.3,,s,time,False,74th,Lehigh Paul Short Run (College),"Oct  5, 2024",2024-10-05,Outdoor,2024
8280204,"Whitehurst , Charlotte",F,4k,14:19.1,859.1,,s,time,False,1st,Harvard Yale XC 2024,"Sep  6, 2024",2024-09-06,Outdoor,2024
8280204,"Whitehurst , Charlotte",F,6k,21:47.8,1307.8,,s,time,False,116th,NCAA Division I Northeast Region Cross Country Championships,"Nov 10, 2023",2023-11-10,Outdoor,2023
8280204,"Whitehurst , Charlotte",F,6k,22:05.9,1325.9,,s,time,False,34th,Ivy League Heptagonal Cross Country Championships,"Oct 28, 2023",2023-10-28,Outdoor,2023
8280204,"Whitehurst , Charlotte",F,6k,21:42.3,1302.3,,s,time,False,26th,XC23 College & Open,"Oct 14, 2023",2023-10-14,Outdoor,2023
8280204,"Whitehurst , Charlotte",F,6k,21:50.7,1310.7,,s,time,False,109th,Lehigh Paul Short Run (College),"Sep 30, 2023",2023-09-30,Outdoor,2023
8280204,"Whitehurst , Charlotte",F,4k,14:09.3,849.3,,s,time,False,12th,2023 HYP,"Sep  9, 2023",2023-09-09,Outdoor,2023
8280204,"Whitehurst , Charlotte",F,6k,24:23.0,1463.0,,s,time,False,215th,IC4A/ECAC XC Championship,"Oct 14, 2022",2022-10-14,Outdoor,2022
8280204,"Whitehurst , Charlotte",F,6k,22:33.0,1353.0,,s,time,False,34th,Lehigh Paul Short Run (College),"Sep 30, 2022",2022-09-30,Outdoor,2022
8280204,"Whitehurst , Charlotte",F,5k,20:39.6,1239.6,,s,time,False,38th,HYP,"Sep 10, 2022",2022-09-10,Outdoor,2022
